post_id,post_datetime,offers.price,offers.priceCurrency,year,yr_make_model,VIN,fuel,type,size,odometer,cylinders,drive,title status,transmission,paint color,condition,offers.addressRegion,offers.addressLocality,offers.postalCode,offers.addressCountry,offers.streetAddress,offers.longitude,offers.latitude,post_expire,seller_notes,url,name,description
7650086867,2023-08-01 21:38:17-05:00,472.00,USD,2021,2021 mercedes benz glc300,W1N0G8DB4MV267438,gas,SUV,,52399,4 cylinders,rwd,clean,automatic,black,like new,IL,Westchester,60154,US,0 Zero Money Down Bad Credit OK,-87.884500,41.852400,2023-09-01 02:38:17+00:00,"QR Code Link to This Post ""This 2021 Mercedes-Benz GLC could be yours today! Have No Money Down? No Problem! Answer 5 Easy Questions at  www.chicago-preowned.com and get approved even if you have a past repo or other past mistakes. 2021 Mercedes-Benz GLC Trim: GLC 300 Body: 4D Sport Utility Color: Black Engine: I4 Trans: 9-Speed Automatic Monthly Payment: $472/mo For Immediate assistance with our ZERO Down Program please CALL or TEXT: 1-708-653-6832  To Get Approved Now Answer 5 Simple Questions. www.chicago-preowned.com -If not clickable, please copy and place website above into your browser- MATRICULA, ITIN, MAL O NO CREDITO www.ManejeHoyMismo.com ================================= Zeigler Automotive 6539 Ogden Ave Berwyn, Illinois 60402 CALL or TEXT 708-653-6832 We can help everybody get a NO MONEY DOWN AUTO LOAN TODAY, even if you have made past mistakes. Answer 5 Easy Questions at www.chicago-preowned.com to get approved today! We specialize in helping with: Bad Credit Good Credit No Credit Repossession Low Income Cash Job Unemployment Dissability SSI Income Forclosures Judgements Located 15 miles or less from the following cities and zip codes: LISLE 60532 WESTMONT 60559 CLARENDON HILLS 60514 GLEN ELLYN 60137 DOWNERS GROVE 60516 OAK BROOK 60523 LOMBARD 60148 FOX VALLEY 60599 HINSDALE 60522 GLEN ELLYN 60138 DARIEN 60561 WOODRIDGE 60517 HINSDALE 60521 WHEATON 60189 VILLA PARK 60181 WHEATON 60187 NAPERVILLE 60540 NAPERVILLE 60567 NAPERVILLE 60566 WESTERN SPRINGS 60558 WILLOWBROOK 60527 ELMHURST 60126 NAPERVILLE 60565 NAPERVILLE 60563 HILLSIDE 60162 WESTCHESTER 60154 GLENDALE HEIGHTS 60139 WINFIELD 60190 CAROL STREAM 60199 BERKELEY 60163 BOLINGBROOK 60440 ADDISON 60101 LA GRANGE PARK 60526 CAROL STREAM 60188 CAROL STREAM 60197 CAROL STREAM 60128 CAROL STREAM 60132 CAROL STREAM 60116 WARRENVILLE 60555 BELLWOOD 60104 LEMONT 60439 LA GRANGE 60525 BROOKFIELD 60513 BROADVIEW 60155 BLOOMINGDALE 60117 WILLOW SPRINGS 60480 STONE PARK 60165 BLOOMINGDALE 60108 MELROSE PARK 60164 WEST CHICAGO 60186 AURORA 60598 RIVERSIDE 60546 SUMMIT ARGO 60501 MELROSE PARK 60160 HINES 60141 MAYWOOD 60153 LYONS 60534 JUSTICE 60458 MELROSE PARK 60161 BOLINGBROOK 60490 WOOD DALE 60399 BENSENVILLE 60105 WOOD DALE 60191 ITASCA 60143 WEST CHICAGO 60185 EOLA 60519 MEDINAH 60157 BENSENVILLE 60106 FRANKLIN PARK 60131 NAPERVILLE 60564 FOREST PARK 60130 AURORA 60572 CHICAGO 60682 ROSELLE 60172 AURORA 60504 HICKORY HILLS 60457 AURORA 60502 RIVER FOREST 60305 SCHAUMBURG 60196 BERWYN 60402 RIVER GROVE 60171 ROMEOVILLE 60446 BRIDGEVIEW 60455 PLAINFIELD 60585 HANOVER PARK 60133 PALOS HILLS 60465 PALOS PARK 60464 OAK PARK 60301 OAK PARK 60304 SCHILLER PARK 60176 *Payments are based on approved credit with 6.9 APR for 84 months plus tax, title, & license. Offer ends September 30, 2023 . See dealer for additional details.""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""",https://chicago.craigslist.org/chc/ctd/d/westchester-2021-mercedes-benz-glc-for/7650086867.html,2021 Mercedes-Benz GLC  for $472/mo BAD CREDIT & NO MONEY DOWN,"""This 2021 Mercedes-Benz GLC could be yours today! Have No Money Down? No Problem! Answer 5 Easy Questions at  www.chicago-preowned.com and get approved even if you have a past repo or other past mistakes.    2021 Mercedes-Benz GLC  Trim: GLC 300  Body: 4D Sport Utility  Color: Black  Engine: I4  Trans: 9-Speed Automatic  Monthly Payment: $472/mo    For Immediate assistance with our ZERO Down Program please CALL or TEXT: 1-708-653-6832     To Get Approved Now Answer 5 Simple Questions.  www.chic..."
7650087731,2023-08-01 21:42:56-05:00,29800.00,USD,2017,2017 honda civic hatchback,,gas,hatchback,,70000,4 cylinders,fwd,salvage,manual,grey,excellent,IL,Cicero,60804,US,,-87.774500,41.848700,2023-09-01 02:42:56+00:00,QR Code Link to This Post Run & Drive very good. Super clean REBUILT TITLE....,https://chicago.craigslist.org/chc/cto/d/cicero-2017-honda-civic-type/7650087731.html,2017 HONDA CIVIC TYPE-R,Run &amp; Drive very good. Super clean REBUILT TITLE.... 
7650088217,2023-08-01 22:45:47-04:00,16500.00,USD,2016,2016 subaru impreza,,gas,sedan,compact,79000,4 cylinders,4wd,clean,automatic,silver,excellent,MI,Bay Shore,49711,US,,-85.115900,45.359200,2023-09-01 02:45:47+00:00,"QR Code Link to This Post Very clean 2016 Subaru Impreza Premium with only 79,000 miles!  Original owner Meticulously maintained  Lots of maintenance receipts  Oil changed religiously at 5k miles with full synthetic  Tinted glass  Long range Remote start Weather Tech floor mats all around  Brand new drilled and slotted rotors and brake pads 1000 miles ago ($600)  All season Tires are like new  Comes with a separate set of like new winter tires  Detailed bi-yearly  Heated seats  Interior is like new  Original mats included. Never used  2 sets of keys  Absolutely no rust on this car and runs and drives like new. If you know Subarus then you understand how well this car handles in the snow with a great AWD system. I would not hesitate to drive this car anywhere. The only reason we are selling is because our family is growing and we needed a larger vehicle. It is very fuel efficient as we have averaged 36 mpg on many trips! Come take a look. Located in Petoskey.",https://nmi.craigslist.org/cto/d/bay-shore-2016-subaru-impreza-premium/7650088217.html,2016 Subaru Impreza Premium AWD,"Very clean 2016 Subaru Impreza Premium with only 79,000 miles!     Original owner  Meticulously maintained   Lots of maintenance receipts   Oil changed religiously at 5k miles with full synthetic   Tinted glass   Long range Remote start  Weather Tech floor mats all around   Brand new drilled and slotted rotors and brake pads 1000 miles ago ($600)   All season Tires are like new   Comes with a separate set of like new winter tires   Detailed bi-yearly   Heated seats   Interior is like new   Origi..."
7650088501,2023-08-01 22:47:14-04:00,10000.00,USD,2009,2009 chevrolet cobalt ss,1G1AP18X297299060,gas,coupe,mid-size,121000,4 cylinders,fwd,clean,manual,black,excellent,MI,Brighton,48114,US,,-83.794400,42.559200,2023-09-01 02:47:14+00:00,"QR Code Link to This Post 120,xxx miles. G85 package - limited slip differential. Customizable RPD Display shows engine info and digital MPH. Black and grey Alcantara leather interior. Pioneer sound and nicely tucked subwoofer. Couple mods. K&N Typhoon air intake, exhaust, short throw shifter, tint, lowered. I have a copy of the Carfax from when I bought the car a year ago. Selling because bought another one with 56k miles and don't need two. Paint isn't perfect but you have to look close to notice. Door lock actuators need to be replaced. Left rear speaker is out. lt's a fun, fast car with a nice rumble. Zero issues. No rust. New tires. No trades.",https://annarbor.craigslist.org/cto/d/brighton-2009-chevrolet-cobalt-ss/7650088501.html,2009 Chevrolet Cobalt SS Turbocharged Sedan (LNF),"120,xxx miles. G85 package - limited slip differential. Customizable RPD Display shows engine info and digital MPH. Black and grey Alcantara leather interior. Pioneer sound and nicely tucked subwoofer. Couple mods. K&amp;N Typhoon air intake, exhaust, short throw shifter, tint, lowered. I have a copy of the Carfax from when I bought the car a year ago. Selling because bought another one with 56k miles and don't need two.    Paint isn't perfect but you have to look close to notice. Door lock actu..."
7650089015,2023-08-01 21:50:11-05:00,5900.00,USD,1992,1992 ford bronco xlt,,gas,SUV,full-size,181500,8 cylinders,4wd,clean,automatic,red,good,WI,Honey Creek,53138,US,,-88.312500,42.717400,2023-09-01 02:50:11+00:00,"QR Code Link to This Post A daily driver that I was going to do up, but purchase of a business has taken up my time. Great runner, and fun to drive. New parts include ECM, fuel pump, battery, IAC, EGR and a few more. It does have rust, so it should have that addressed as I was planning. Truck has the 302 V8/automatic (4 speed), air (not functional, yet complete), cruise ( working), power steering, brakes, windows (all), and seat. Interior is quite nice. Roof does come off as with all Broncos. Some trades considered; Toyota/Lexus SUVs, possibly Subaru, others?? As always, scammers will be played. Checks will invite intense scrutiny, forgeries will be turned over to authorities. I have sold every vehicle in person, and I expect to do so in this instance as well. I’ll try to upload more pictures tomorrow. After 3 hours of trying, I’m being happy with what there is.",https://racine.craigslist.org/cto/d/honey-creek-1992-ford-bronco/7650089015.html,1992 Ford Bronco,"A daily driver that I was going to do up, but purchase of a business has taken up my time.  Great runner, and fun to drive. New parts include ECM, fuel pump, battery, IAC, EGR and a few more. It does have rust, so it should have that addressed as I was planning.  Truck has the 302 V8/automatic (4 speed), air (not functional, yet complete), cruise ( working), power steering, brakes, windows (all), and seat. Interior is quite nice. Roof does come off as with all Broncos.  Some trades considered; T..."
7650089093,2023-08-01 22:50:42-04:00,12500.00,USD,2017,2017 chevy cruze rs,,gas,,,95000,,,clean,automatic,,,OH,Toledo,43623,US,3913 West Alexis Rd,-83.638308,41.720488,2023-09-01 02:50:42+00:00,"QR Code Link to This Post 2017 Chevy Cruze premier (RS) Automatic, power windows, power lock, power seats, heater seats front and back, leather seats, sunroof, bluetooth wireless, backup camera, push bottom start, navigation GPS, factory remote start, AC, keyless entry. Park assist. 95000 miles Clean title. Runs and drive: great Extra clean in and out. Stop by and take it for a test drive. Friends Auto Sale 3913 West Alexis Rd, Toledo, Oh 43623 For more informations, call Sam: 4198101319.",https://toledo.craigslist.org/ctd/d/toledo-2017-chevy-cruze-premier-rs/7650089093.html,2017 Chevy cruze premier (RS),"2017 Chevy Cruze premier (RS)    Automatic, power windows, power lock, power seats, heater seats front and back, leather seats, sunroof, bluetooth wireless, backup camera, push bottom start, navigation GPS, factory remote start, AC, keyless entry.  Park assist.    95000 miles  Clean title.  Runs and drive: great  Extra clean in and out.    Stop by and take it for a test drive.  Friends Auto Sale  3913 West Alexis Rd, Toledo, Oh 43623    For more informations, call Sam: 4198101319. "
7650089501,2023-08-01 22:52:50-04:00,8500.00,USD,2002,2002 lincoln ls v8,,gas,,,33000,8 cylinders,rwd,clean,automatic,,good,MI,New Hudson,48165,US,,-83.634200,42.507600,2023-09-01 02:52:50+00:00,"QR Code Link to This Post 2002 Lincoln LS V8. Completely loaded with sunroof.  Two owners and garage kept its entire life. 33,000 original miles.  Feel free to ask for vin to run a car fax.  First owner was an elderly couple who worked for ford and bought it brand new in 2002.  I acquired it in 2020 hoping it would be my summer car but haven’t driven it more then 200 miles since I got it.   Paint does have some minor imperfections as shown in pics.  Interior is spotless. $8500 obo MOTIVATED SELLER Call/text 248 seven five 5 four zero24",https://detroit.craigslist.org/okl/cto/d/new-hudson-2002-lincoln-ls-v8/7650089501.html,2002 Lincoln LS V8,"2002 Lincoln LS V8.    Completely loaded with sunroof.  Two owners and garage kept its entire life.    33,000 original miles.  Feel free to ask for vin to run a car fax.  First owner was an elderly couple who worked for ford and bought it brand new in 2002.  I acquired it in 2020 hoping it would be my summer car but haven’t driven it more then 200  miles since I got it.      Paint does have some minor imperfections as shown in pics.  Interior is spotless.    $8500 obo    MOTIVATED SELLER    Call..."
7650089847,2023-08-01 21:54:44-05:00,13500.00,USD,2008,2008 subaru impreza wrx,,gas,hatchback,,20000,4 cylinders,4wd,clean,manual,blue,excellent,IL,Cicero,60804,US,,-87.774500,41.848700,2023-09-01 02:54:44+00:00,"QR Code Link to This Post Clean title, run & drive perfect. The car has 200k, comes with a completely rebuilt engine, 1943 miles right now on the engine, new clutch & flywheel, new timing kit, spark plugs, FULL EXHAUST SYSTEM INVIDIA.... for more information send message.",https://chicago.craigslist.org/chc/cto/d/cicero-2008-subaru-impreza-wrx-sti/7650089847.html,2008 SUBARU IMPREZA WRX STI,"Clean title, run &amp; drive perfect. The car has 200k, comes with a completely rebuilt engine, 1943 miles right now on the engine, new clutch &amp; flywheel, new timing kit, spark plugs, FULL EXHAUST SYSTEM INVIDIA.... for more information send message. "
7650090286,2023-08-01 22:57:11-04:00,750.00,USD,2003,2003 pontiac montana,,gas,sedan,,226807,6 cylinders,fwd,clean,automatic,brown,fair,MI,Flint,48507,US,,-83.691959,42.954035,2023-09-01 02:57:11+00:00,"QR Code Link to This Post Van runs and drives...engine and transmission are good... Front Wheel seal went bad and repair shop said underside is too rusty to fix it If you can fix it..this van still has some life left in it, If you need an engine or transmission... This will work for you. PLEASE TEXT ONLY!!! (616)two-six-two113five *Van is located in Flint*",https://flint.craigslist.org/cto/d/flint-2003-pontiac-montana/7650090286.html,2003 Pontiac Montana,"Van runs and drives...engine and transmission are good...    Front Wheel seal went bad and repair shop said underside is too rusty to fix it    If you can fix it..this van still has some life left in it,  If you need an engine or transmission... This will work for you.    PLEASE TEXT ONLY!!!  (616)two-six-two113five    *Van is located in Flint* "
7650090454,2023-08-01 21:58:06-05:00,7500.00,USD,2009,2009 toyota camry,,gas,sedan,,131000,4 cylinders,fwd,clean,automatic,black,,WI,Milwaukee,53207,US,,-87.894700,42.975100,2023-09-01 02:58:06+00:00,"QR Code Link to This Post Looking to sell my toyota camry.  Has aftermarket stereo system and player that supports Apple Play. Has tow package.  New tires at 124k miles with 80000 mile warranty from discount tires. Front and rear brake pads replaced at 100k miles Well maintained, Oil change done every 4000 miles. Will throw in a set of brand new wipers Price negotiable, No low ballers",https://milwaukee.craigslist.org/cto/d/milwaukee-toyota-camry-2009-le/7650090454.html,Toyota Camry 2009 LE,"Looking to sell my toyota camry.     Has aftermarket stereo system and player that supports Apple Play.    Has tow package.     New tires at 124k miles with 80000 mile warranty from discount tires.  Front and rear brake pads replaced at 100k miles    Well maintained, Oil change done every 4000 miles.    Will throw in a set of brand new wipers    Price negotiable, No low ballers  "
7650090696,2023-08-01 21:59:28-05:00,13200.00,USD,2015,2015 fiat 500 abarth,,gas,hatchback,,55000,4 cylinders,fwd,clean,automatic,white,excellent,IL,Chicago,60640,US,,-87.662400,41.971900,2023-09-01 02:59:28+00:00,QR Code Link to This Post Car has low mileage and is has been always looked after . Small scuffs and signs of use but over all in great condition . Tires and battery are about 1 year old .It comes with two keys and beats audio. It is a very fun car to drive  . Please don't send me offers if you have not seen the car in person . Only serious inquires .,https://chicago.craigslist.org/chc/cto/d/chicago-2015-fiat-500-abarth/7650090696.html,2015 Fiat 500 ABARTH,Car has low mileage and is has been always looked after . Small scuffs and signs of use but over all in great condition . Tires and battery are about 1 year old .It comes with two keys and beats audio. It is a very fun car to drive  . Please don't send me offers if you have not seen the car in person . Only serious inquires . 
7650090774,2023-08-01 21:59:51-05:00,18500.00,USD,2015,2015 infiniti q50 3.7 premium sedan,,gas,sedan,mid-size,67150,6 cylinders,4wd,clean,automatic,white,excellent,IL,Chicago,60659,US,,-87.716600,41.997200,2023-09-01 02:59:51+00:00,QR Code Link to This Post Has numerous of mods including cosmetic and performance modifications worth over $8k. I can send you the full mod list. Has an UpRev Tune which enhances performance (Dyno Map Run can be provided). It has 67k miles on it and the car runs great. Have numerous of parts ready to transfer over too.,https://chicago.craigslist.org/chc/cto/d/chicago-2015-infiniti-modded-q50/7650090774.html,2015 Infiniti Modded Q50,Has numerous of mods including cosmetic and performance modifications worth over $8k. I can send you the full mod list. Has an UpRev Tune which enhances performance (Dyno Map Run can be provided). It has 67k miles on it and the car runs great. Have numerous of parts ready to transfer over too. 
7650091850,2023-08-01 22:05:33-05:00,4000.00,USD,2010,2010 mazda cx-9,JM3TB3MA1A0235611,gas,,,156000,6 cylinders,4wd,clean,automatic,,good,WI,Milwaukee,53216,US,4635 N HOPKINS ST.,-87.958729,43.101435,2023-09-01 03:05:33+00:00,"QR Code Link to This Post 156K MILES RUNS AND DRIVES VERY WELL NEEDS SOME WORK BUT NOTHING MAJOR TURNKEY AS IT SITS, HIGHWAY READY FULLY LOADED MOONROOF BACK-UP CAM BLUETOOTH LEATHER INTERIOR THIRD ROW SEATING ALL WHEEL DRIVE BETTER PICS COMING SOON!",https://milwaukee.craigslist.org/cto/d/milwaukee-2010-mazda-cx-awd/7650091850.html,2010 MAZDA CX-9 AWD,"156K MILES  RUNS AND DRIVES VERY WELL  NEEDS SOME WORK BUT NOTHING MAJOR  TURNKEY AS IT SITS, HIGHWAY READY  FULLY LOADED  MOONROOF  BACK-UP CAM  BLUETOOTH  LEATHER INTERIOR  THIRD ROW SEATING  ALL WHEEL DRIVE      BETTER PICS COMING SOON! "
